text,label
Que dizque el debut de CM Punk en la UFC fue tan corto que puede entrar en un vídeo de Instagram. @user debe estar muy triste.,2
@user hombre pos claro. Lo dudabas?   Soy tortillero mayor del reino,1
@user El Valencia siempre a dado excelentes jugadores tanto a la Selección como a otras selecciones.,0
Siento que estoy tan gordo que en cualquier momento romperé la silla de plástico,2
El verano pasado estaba ligerameeente más gordita y la ropa que compré ya no me queda igual,1
"@user justo cuando se terminan las fiestas de verano, me viene genial",0
"@user ""surgen""  está el que se relaja con un plajo y el que nunca va a la caja pero farda de que saca un buen trabajo",2
"En una propuesta/solicitud de servicio lo que debe quedar muy claro son los ENTREGABLES. Si esto no está claro, habrá problemas.",1
11. siiii fue super gracioso teniamos que habernos sacado una foto,0
"@user que va tío, aún no lo he probado",2
"@user aaahm bueno, disfruta la vida por esos lares, yo me vuelvo a Rusia en breve",1
Morí @user me dio like #Bombon,0
"Ayer más que nunca extrañé a mi amigo Rumors, teníamos la casi tradición ir a Zapote los 25 juntos.",2
"@user eso es de Grammar 1, no de inglés 7! de Inglés 7 yo hice resumen el cuatri pasado",1
"¡Buenos días! #YeimyTeMueve a partir de este momento. ""Escribí en tu corazón que cada día es el mejor del año…",0
"""Contigo porque me matas y ahora sin ti ya no vivo"" -->Tal cual! Te mereces todo lo que has conseguido y conseguirás @user",2
"@user y, según yo, miradas a los ojos que valen por mil (todo de manera independiente a la sustancia ""amor"")",1
y ahors me puedo tirar como horas viendo videos de conciertos suyos pq me encanta como se mueve en el escenario y como todo de vd  mi niño,0
No se porque hay gente tan renegara donde dice que fue el peor año.. no solo lloraron TAMBIÉN FUERON FELICES,2
"@user Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja",1
@user Aquí seguirá El Teide esperando tu próxima visita. Felicidades por la proeza,0
Todo era mejor en la playa,2
@user el mismo de que sale el juego ppppppero la campa;a 30 dias antes de que salga osea el 5 de Octubre,1
@user Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos!,0
"Hablando en serio, como no apruebe matemáticas me tiro desde la ventana de mi cuarto, que es un décimo y así no sobrevivo",2
En versión extendida. 4 horas. Y no vamos ni por la segunda,1
"Cuando no puedo dormir, escribo todo lo que preocupa en una libreta que alguien me regaló y es como un somnífero instantáneo",0
@user @user @user las de los usuarios? porque la verdad que SFV quita las ganas de jugar a los que somos mortales.,2
@user no se cual de los dos estaba más cansado. Y hasta aquí puedo leer...  #modoMayraGomezKempON,1
"@user Ambas son mindblowing, lástima White Collar terminara así de repente, y esperando a la segunda par de la 5ta de Suits",0
"Ay, que ya he perdido el bus por primera vez este año",2
"@user @user @user pero hombre, eso ya lo había leído  La pregunta es... ¿Cuál pretende ser el titular completo?",1
@user  -felicidades!!! 🎉 -sales genial en tu icon -no te conozco casi nada -,0
@user @user Soy un esclavo de fines de semana,2
"→ ¡Ya lo sabes, sigue a @user en sus Redes Sociales! Excelente semana para todos",1
@user me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión,0
Y lo que se sabe no se preguntan para el dolor de muchos no soy pita soy SCORT  no cobro dos lochas ni doy culo gratis como muchos.,2
@user eso me lo decías hace un año y medio pero en otro contexto,1
@user @user @user ¡Qué bonito que nos recomiende un padre! Eu non falo moito o galego pero GRACIÑAS,0
@user yo tmbn me tienes abandonadisimo,2
"@user @user si, desde aqui se te vé La Fosa de las Bermudas, clarito y con vegetacion",1
@user no creas. Pero me gusta tener a la gente engañada  @user,0
"La vara es que ya tengo como 3 quiz, una eición, dos exámenes, un ensayo, y lo peor es que mis vacaciones ya casi acaban",2
"@user @user @user sí, es usual en País Vasco y zonas limítrofes, pero no me cabía lo último en el tuit",1
"@user efectivamente  , un buena píldora viral muy ilustrativa.",0
@user yo siempre deseo eso y cuando estoy libre;como hoy> ando desde temprano dando vueltas y sin sueño,2
!Feliz año nuevo! este 2017 sea realmente un año muy lindo y maravilloso ^_^,1
"De nuevo lo veo imposible con tanta mención @user #FollowSpree. Por favor, mi apoyo lo tienes siempre",0
he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y,2
"@user @user @user Más bien imposible. A no ser q se convierta al Islam, claro",1
@user que bien yuriko. Felicidades,0
Y también dice caca solo que no me ha dado tiempo a grabarle,2
"@user yo tuve el pelo rojo … ._."" #YaChau …",1
@user dos para vos un gran abrazo homosexual 🤗,0
@user hola odiosa me hace falta,2
@user jajaja claro como olvidarlo!ay ya quisiera pero llego a mi casa a las 10 11pm por mis clases y no puedo ni siquiera ver nada,1
"VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto",0
@user estar un poco poseída nada más,2
@user Sería un puntazo que te dieran los domingos de descanso o que trabajases de mañana y así tener la tarde libre para verlo,1
@user Que linda y grande que está Holly,0
Porque si estaba bien me tiene que dar calentura de nuevo ??,2
@user @user ta entonces me entendes porque no hablo chino amorrr,1
"Estoy seguro de que todo va a salir bien, suerte viejita",0
a mi me llegas a poner los cuernos y posiblemente no vivas pa contarlo porque te arranco la puta cabeza,2
Estoy toda estresada para el examen de mañana como que si lo fuese a perder jaja Pero ya pasé el curso y todo,1
mi espalda esta bien chicos no os preocupeis  P espero que el juicio sea lento y me libre de la carcel http,0
"@user bueno,  es algo..  Cuando encima no sabes porque te pasan las cosas todo es un poco peor  lo dicho, muchos ánimos",2
@user lo mejor que tengo es uno de 200 o así,1
"@user Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!!",0
"@user yo tengo que aguantar 4 niños pequeños, no sé que es peor",2
Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera,1
"@user Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler",0
"@user bufeo a los bombarderos y que arreglen a los putos rammers que salen ilesos, si no no juego",2
En cuanto se vaya fabi no pienso salir de mi casa en por lo menos tres días,1
"Hoy estoy muy feliz! Podre subir videos de nuevo, mi grabador ya no me da error Volvere con todo y con un super evento por los 1000",0
"@user @user @user  ""Cosa Nostra"" en estado puro... Ni Don Vito llegó tan lejos...",2
@user @user @user @user @user quiero un polo así,1
@user vas a ser un gran comunicador,0
"El colmo de tener que madrugar y tardar en quedarte dormido, o perderte en los mundos de la lectura",2
@user Son las grandes promesas nuestras,1
@user Espero que te guste  Escocia es precioso!,0
"@user tú norte, yo sur  - levante, humedad, mosquitos, caló azotado por levante pero al menos tienes playa...aquí no hay de eso",2
"Doght es amable,Doght es cariñoso,todos quieren un Doght,disponibles,en ninguna parte",1
"Al parecer tu casita no es tan ""ita""...iSe ve divina chinita @user! Que felicidad por uds. - seguro Dormy tb está re feliz",0
Ojala yo presentándome para el concurso de shawn pero como vergonzosa se nace y  seguro que no me dejan participar pues aqui estoy,2
@user me ha pasado algo similar te entiendo cariño,1
@user es que Nacho está haciendo una cadena graciosa,0
@user la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va,2
alberto que tal por punta?,1
"¡Hoy habrá nuevo campeón!, que pase lo que sea, que @user sea campeón o que @user pierda #CarlsenKarjakin",0
"@user Es que se lee cada cosa , menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero",2
@user sí. Se desató una lluvia intensa y me empapó las únicas zapatillas que tenía y ahora ya no puedo salir a comprar comida,1
#EVDLV @user es el hombre perfecto,0
@user si lugar de incalculables arrochadas,2
"Aveces cuando leo sus tuits y no entiendo algo, me dan ganas de preguntarles para entender mejor. Pero soy tímido y me quedo con la duda",1
@user ya sabia yo que si,0
oir a @user  y a @user que haran directos del wow pero no se acuerdan que el server lo mas seguro ni que vaya  jaja,2
"@user jajajaa sii, aunque acabo en un año comunica y convalido mis 3 años de derecho, sumado a los electicos que iré llevando",1
@user pero si es preciosa,0
en japonés no se escucha tanto,2
"Dice tu papá que esto pasará, dice tu mamá que tú me olvidarás... @user van 20 años, y el amor sigue intacto y será hasta la muerte",1
"@user Bueno, me piro a la piscina , que hace un día estupendo",0
"Confirmao tengo el pie roto, he notado como el puto hueso se movía",2
"@user aw ! recién veo esto, sorrry ! tu pues me dices algo y luego queda en nada vamos hoy a la reu de mi prima? le dije a Mari",1
"@user @user hoy tocaba ir al del oeste, por cambiar. Sí, el cambio es a mejor",0
"Qué depresión me entra, de seguro gana gente que solo dio RT porque sí, por probar suerte y no verdaderos fans",2
Yo quiero una rosa eterna,1
"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti",0
No puedo apoyar la planta del pie casi y tengo que irme a trabajar todo el dia enterito,2
"@user Pero retomas y ya (y bueno, lo que dices, es mi razón para no ir a un gym, por eso prefiero entrenar en casa )",1
@user Ves quedándote con los sitios bonitos que hay que ver que en unos meses estoy yo por allí para el SSS,0
@user y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas,2
@user Denada y muy op lo del 6.16,1
"Las eresiones mas comunes de un país, muestran su cultura, en Costa Rica es ""Pura Vida"" nada que pueda agregar",0
Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.,2
No me llamo Laura pero te casarias conmigo?  #ElRaboDe8cho @user,1
PPK hizo una mención especial a todos los jóvenes que marcharon anoche. La lucha no fue en vano. #MensajeALaNación #LaEducaciónSeRespeta,0
Lo que se enojó cuando le dije que me iva a ir a pachanga :v jajajajajaja lindo amiguito resultó ser,2
@user ya no puedo tomar - cero alcohol- ayer estuve internada en la clínica como 6 horas.,1
"@user querida, veo tu tuit ahora!!! No nos vimos, pero fluimos en un mismo sentir",0
"Ya es oficia nos quedamos sin Konoplyanka en @user   Eso sí, será una alternativa barata a Reus en la Bundes http",2
@user @user Muy pero que muy bueno. Lo dejaron solo al pobre chaval en una batalla contra Afganistán,1
Bienvenida a los juegos mentales,0
Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,2
Extraño tener a mis padres juntos,1
"@user ya  Si algún día soy rica te llevo conmigo a verlo a donde sea, promesita 👉👈",0
"@user ingrato, solo porque usted sí",2
Sólo piensa q diste todo... y duermes tranquila,1
Que bueno que le gustara @user @user,0
Yo hasta ahora veo el vídeo del pingüino no lo puedo creer. ¿Es normal que esté tan triste? Díganme que ustedes también lloraron.,2
"@user mira el hilo, que está explicado  es el primer planeta (b) de la estrella Próxima Centaur Próxima Centauri b",1
"@user que va tía, muchos son viejos de mi madre, otros del chino. Los que me encantan y me estoy comprando son los del Kiko",0
"Mi mejor amigo me quiere revender un cupón para un fds en un Hotel en Chincha. Qué, voy sola o qué? te pasaste de pendejo @user",2
"Al principio él no te gusta , pero te acaba gustando y cuando te deja lo extrañas",1
Una semana siendo vegetariano. Es un pequeño gran logro para mí,0
Luego la rara soy yo,2
@user perdida ya no tomo coca.,1
@user Muchas gracias  Muy feliz y dulce finde,0
Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga,2
@user hace una semana que se sabe  yo ya espero la edicion completa del juego,1
@user Tienes un buen KI. Para luchar contra los malos en Chicago PD.,0
Estaba el autobús Benidorm-Madrid al lado con las puertas abiertas y me ha tentado subirme y volver.,2
hace mucho no e tenido que ver mi nombre en otras cuentas por que sera? a cierto yo le dije que no lo hiciera Gracias por hacer caso,1
"@user Pues sí, es precioso como bien puedes ver en el vídeo",0
"@user Hay que hacer algo contra los Incendios Forestales, ya basta, estamos jodidos.",2
necesito hacerme una sesión de fotos de estas en plan bonitas,1
"@user Jejeje te has explicado muy bien, tranqui, y si prefieres hablar por otro sitio, lo hacemos  Pues Sue la ""reservaron"" +",0
sabes que tu vida es muy puta cuando empiezas las clases en menos de una semana,2
Pero solo cojo 5 días porque me cambio de curro y,1
"Mi palabra preferida para este 2016, fue gratitud. Todo funciona mejor agradeciendo.",0
"@user A mi tampoco me va, bueno, te queda cerrar los ojos sin dormir o joderte y sufrir",2
@user si algún día quieres echar una ojeada al plan de transportes de Madrid de 1988 ya sabes,1
"Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida",0
#LaPoderosaKeiko solo puede tener poder en el 4to país más ignorante del mundo: Perú,2
"@user Monsefuana, tienes que configurar eso. Jajajaja. No se puede vivir en paz con el carrete lleno de memes. Te daré los tips.",1
"Uno tiene que abrir burbuja #feliz sábado tuiteros..disfrutar del coctel maravilloso que sigue, la felicidad.",0
"@user gracias, yo también estoy triste porque no te vi",2
cual es su mejor recuerdo juntos? #BntResponde,1
"Se pone interesante la cosa, ganas de evolucionar para tener pokemon fuertes en casi todos los tipos",0
Mae yo soy tan idiota que tome jarabe por que tenía mucha tos y ahora estoy como si estuviera borracha y no puedo estudiar,2
clrealy no es una indirecta,1
"Me esta encantando la animacion encerio :,) Cuando veo el final me da un poco ganas de llorar :,) Bueno solo me falta background y texto",0
@user ah mae que duro eso en este día,2
"@user @user Brutal... Y al parecer los que hacen de periodistas, también siguen con su grupo de wassap un año después",1
@user bonito día para hacer un tweet con esta foto,0
Ptmr hoy se presenta trébol clan y recuerdo que en gotica se presentó y fue la última vez que lo vi y hice mi cagada claro,2
"¿Mañana stream?  ! Espero que mi internet no se vuelva loco como antes, aunque estos dias funciona bien!",1
"@user muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche",0
"@user y con ""las conozco"", me refiero a Maria y Krisbell . Mandale mis saluditos, somos ingratas todas",2
"Bueno, Yixing tuvo pocas líneas como siempre, pero no voy a andar de pesada. Al menos no esta vez",1
"Este año la quiniela perfecta de los mundiales da como premio las 3 skins definitivas, interesante...",0
al final me ha dejado llorando y pues bien  yo que estaba hoy pensando saltos de los feliz que estaba. Al pelo todo,2
Vamos a pasar año nuevo a la playa No? Bueno,1
Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.,0
@user @user te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza,2
"Voy asi: Silvio Rodríguez, Ismael Serrano, Cristian Castro (homenaje a José José) y el Buki... el asunto es serio",1
@user Agradecidos. Nos miras con buenos ojos  @user,0
me mantengo optimista pero se me hace difícil a veces de verdad,2
"Regresé de la playa hoy y literal todo el día he dormido, y aún sigo con sueño",1
@user have fun Antu! Los mejores deseos,0
@user Pos sí que eras tú limitada en encontrar formas de no aburrirse en clase,2
"Pablo continúa su hilo, imprescindible.  Luego haremos crowfunding entre todos para hacerle un ""Medium""  http",1
Sin duda ha sido la semana más larga del mundo a su vez ha sido una de las más bellas,0
@user la próxima vez que vaya a Madrid no estarás en mis planes. Maldita,2
¿Conoces la pubalgia relacionado con la lesión de Messi? El doctor Quesada lo explica en el video siguiente  http,1
"@user hombreee, poco a poco, los 5 primeros minutos que montes en bici te sabrán a gloria  así que ánimo que todo llega",0
Aún no estoy listo para una nueva mamá,2
Para mi mamá toda la ropa que escojo es fea hasta que me la ve puesta,1
"Voy con demasiados sueños locos. Y demasiados, siempre son pocos  #Yolo #mondaymotivation",0
La operación de Carmen me tiene muy triste,2
@user @user @user se conserva la misma cuenta. Pero el programa será distinto,1
@user  Buenos dias y feliz domingo  abrazo♡,0
@user @user Conmigo no los tiene abiertos porque me bloqueó,2
"Entre lo positivo, está el hecho de que no tendré esas responsabilidades extra que adquiría sí yo quedaba electo. Pero mae yo quería",1
"@user oye, 7/8 no está nada mal",0
"@user estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada",2
"Como te elicas algo que no viste venir, ¿Cómo?",1
"@user un placer guapa!! @user es un sol!! bueno, los dos los sois",0
Qué triste ver que el odio por una mujer esté por encima de la razón,2
"@user @user @user yo solo quiero saber si tienen mi libreta y los llaveros de llamas que les di son 2, blanca y negra",1
"@user Yo, he probado con pisco, y buenazo tmb, ah.",0
"Que tristes son los velorios y entierros, mi Papá está llorando peor que un bebito recien nacido",2
Nominada por @user   Aquí van nuestras pelis y nuestros taggeados.  http,1
"Cosas q debemos usar para simplificar nuestra vida: el cerebro, sentido común, una sonrisa y eliminar a quién no nos interesa. Simple",0
@user @user me parece que sueles reclamar demasiados sobrentendidos,2
"@user jajajaja fácil,o derrepente ya nos lo cambiaron por uno nuevo",1
@user tu ventilador me mira con cara seductora.,0
@user @user porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino,2
@user recién me conectooooo Juan está enfermo mañana te prometo que te recojo,1
El sol echa el cierre a un día estupendo en  #VillardeOlalla #Cuenca Preparados para otra noche de fiesta  http,0
hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada,2
"Ma, mira... - Qué? La Paca? Sí, cómo supiste? - Porque es lo único que haces.",1
Creo k es la primera vez k estoy deseando k llegue septiembre de una vez,0
@user a mi me gustaba antes. Ahora todo es super cuadrado y feo,2
@user las tuyas y las nuestras  ajajajaj,1
"@user gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos",0
Que duro iniciar el día con noticias tristes,2
@user yo estaba todo feliz,1
"@user sep, mi familia es MUY lectora y mi círculo de amistades también",0
@user yo nunca la he podido ver entera porque literalmente me duermo,2
@user La carta compuesta es un factor más. También está la #sinastría que ayuda a suavizar una compuesta difícil,1
"@user No sé si saldrá algo relacionado con Escocia, pero los paisajes son increíbles",0
Creo que soy muy rencorosa,2
"@user Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno",1
@user ojalá sigan juntos mucho tiempo,0
Quiero entrar en tantas clases pero soy pobre.,2
@user ay no mms ARELIIIII.A los añooooos sdfjksf te extraño we,1
Ha vuelto @user con energías renovadas. Los lunes por la noche el Doctor Amor y su consulta te esperan en su #periscope,0
"@user Prohibirlo, no. Se pueden hacer campañas, pedagogía... y no aplaudir como están haciendo muchas pseudo-feministas  @user",2
"Mi último trabajo por obra y gracia de @user @user @user, un spot para el @user #megapanic  http",1
"Nunca es tarde para hacer un sueño..con una mente soñadora, un puñado de ganas, fe y un corazón de amor, todo es posible.",0
No debí cogerme la cara con las manos suciaaaaas!!,2
"+ a VOSOTROS, y siempre intento daros bola y responder a vuestras cosas.  Pero bueno, se ve que no es suficiente",1
Creo que lo mas jodido del 2016 ya me ha pasado y ya estoy lista para lo que venga! jodidamente bien,0
"@user "" En algún momento empecé a mirar más al suelo que al cielo "" "" Estoy harto de llorar, así que intento sonreír """,2
lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar,1
@user por supuesto amigo mí que pases buen domingo,0
Que horrible sensación cuando se te atasca una pastilla en la garganta #Meduele.,2
"@user Mi ciudad bonitaa llena de nieve fijo  , gracias, es que pensaba que solo estaba en netflix",1
Esas costillitas se ven demasiado buenas... Ya quiero cenar!,0
Creo que mi amor platónico de tw es gay y me acabo de poner tan triste,2
"@user @user @user @user @user a mí como a veces me piden ""la firma escaneada en el doc""...",1
"@user ya yo voy de vuelta, pero le dejé la pampa lindísima",0
"Si es que llegáis aquí desde mi Favstar del cretácico y claro, luego no me duráis ni un suspiro. Que mis neuronas no son como antes, jopé",2
"@user justo vi en Ig que lo tenías y te quería preguntar. Cuando lo hagas, espero el review! Y sí, yo tb tengo varios pendientes",1
"@user @user no importa con esa linea como sino juegas nada, seguirás siendo buenisimo ( con cariño jeje  )",0
@user LOL miguez tu eres guapo no le hagas ni caso no ves que es VASCA y alli NO SE FOLLA pero no es culpa tuya,2
Buenos días!!!! mi pensamiento esta mañana al despertar es que si o si tengo que ir a dar un paseo al parque y disfrutar de la naturaleza,1
"@user bueno no es tan mala, tiene muuuchos elementos de las primeras dos películas (eso es lo mejor) y le agregan otros nuevos",0
"@user @user @user @user Pero son los periodistas de La Nación, ud dijo que eran los dueños de la verdad y vea.11 ideal",2
"Vale: MAE HOY CONOCI UN MAE SUPER GUAPO, SUAVE YA TE ENSEÑO UNA FOTO *5 min despues me lo enseña* Yo: Valeria ese es mi ex Jajajaj siaa.",1
@user es que son super perfectas para la otra DIOS NECESITO QUE ALGUN DIA SE CONFIRME,0
"@user pero me jode no encontrar un pantalon pitillo que me quede PITILLO , y es horrible porque mi vida son los vaqueros",2
Dibujé a Chikorita (mi pokemon fav) y lo malogré con 'mi técnica de pintar con acuarelas'...tmr!,1
"Haces que se vaya mi melancolía, me devuelves de nuevo a la vida",0
@user los ábacos si están permitidos. Sobre todo porque la mayoría no saben usarlo,2
@user Xinia de mi vida tenía toda la intención pero se me hizo imposible al final del día,1
@user En lo relativo a la secesión mi estimado @user es un amante de las marcianadas. Pero debatir con él es entretenido,0
"Si, yo soy un cabron y no tengo orgullo",2
"@user Un poquito. Pero es normal porque es oscuro.   Anyways, sigue viéndosete un poquito pelirrojo. ^^ Reflejos o algo así.",1
"@user pues todo muy bien   Eso sí, muchos cambios desde la ultima vez que hablamos 😁",0
@user voy a ir con un árbol de Navidad en la camisa a taller solo para arruinar su día,2
Gracias a todos por regalarme sus comentarios a mi columna de hoy. Invaluable obsequio para mí.,1
Estoy emocionado por primera vez realice una llamada internacional a Chile.,0
"Con este día, cuatro y el tambor en la playa. Qué mala es la vuelta a la rutina para algunos...",2
@user buenas tardes! Se puede pasar?,1
"Bueno, pues vamos a recuperar el tiempo perdido. Empezare por descargarme el Manchester City - West Ham, a ver que tal",0
@user lástima que la foto de la derecha eclipse un texto certero!,2
@user jajajaja tiene pinta más bien de que lo hicieron colombiano por el acento,1
@user muchas gracias mariaa! Tenlo claro que te avisaré!  un beso!!,0
Shits happens! En el concilio de Nicea se debe haber fumado de todo o no me lo explico  http http,2
"@user @user estamos iniciando combate, en cuanto estés disponible avisa y te apuntamos para la siguiente ronda",1
@user @user asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani,0
"@user @user IA no llegó a ser social. Fue un espacio social de dinamización, muy útil, pero con fecha de caducidad. Y abrumador.",2
Y es jvsto en ese preciso instante en el cval le dices a tv papá Qve qvieres ser Dj y al final tome la decicion de mandarte a la mrd,1
¡¡Entramos en el mes de septiembre con las pilas cargadas!! Bienvenidos de nuevo a vuestra clínica dental de confianza,0
Lamentable informan que murió Gabriel Badilla. #RIPGladiador,2
"@user Y Noel significa Navideño, pedo también lo asumimos. Pero alguien lo tuvo que poner por primera vez",1
Dios guarda para mi lo mejor por que mi fe en el siempre perdurara por la eternidad. Quien busca encuentra y no se conforma con poco.,0
"Broder, que pinxe tráfico hay en Salaverry, por UPC. No jodas, voy a llegar tarde de nuevo",2
Imposible no subir de peso aquí ( Chiclayo y sus comidas ),1
@user  pues mañana sales por la noche es solucionao',0
"@user Que casualidad que la primera llamada que le hacen al ""arruinado"" la coge,pero las otras no.No será que es el mismo. Un abrazo",2
"@user Ayyy, no debí haber tuiteado esto. Olvidé que estabas por acá, no me odies ( Hablo en serio, no es sarcasmo )",1
@user no existen palabras para agradecerte tantísimo que me das...así que sólo puedo decirte...GRACIAS!!,0
"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo",2
"Yo pensaba que el descanso también iba a ser para el fandom, PERO NO! nosotras nunca descansamos Re100 robado #VideoMTV2016 Niall Horan",1
"@user ahi voy , cambiando hábitos y haciendo un nuevo estilo de vida",0
"@user @user No le enseñes, que lo aprenda como lo hicimos los demás! Yo también queria tu coaching...",2
"@user abcesos de pus en la espalda, pero coge el alta el día 8.",1
En paseo hay un raptor 700R special edition a $ 12 000 y es una BELLEZA . Lástima que no tengo $ 12 000,0
Me he sentado en un hormiguero,2
Alguien me explica por qué dicen 'Casimiro' a @user siempre? Es así la pronunciación en portugués o qué pasa? Que alguien me aclare,1
@user estarás super mona  cuando pueda lo miraré yo también. Me molaría grupal de 'chicas Spidey',0
"@user tio me estoy rallando, necesitamos comunicado oficial de lo que ha pasado",2
@user mi camara es lo unico que permite que no la cambie,1
"@user ok, vea el lado positivo, tiene un motivo para hacerle drama el resto de si vida.",0
Qué pobre soy no puedo ver los VMA,2
"@user Ya bueno, es lo que hay",1
@user Esta bastante guay porque es muy flexible en cuanto a horarios y tecnica que quieras explorar,0
En la vet pq Aslitan está enfermito ...Hay una Sra. que está llorando pq a su perrito lo están operando,2
@user me agarran de buen humor por fin de año.,1
Un AI The 100 sería lo mejor.,0
No se me enciende el ruter,2
Hoy es el último taller de año,1
"que bueno , dan más mg a más jajaja pero wee",0
Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!,2
Tan Rico escuchar música con audífonos de tapones pero tan malo para mí,1
@user solo recuerda que Iman es tranquila,0
Este cuarto se siente muy vacío sin mis amiguitos y su bulla,2
"A pesar de nuestras limitaciones humanas, el Señor quiere obrar de maneras asombrosas a través de nuestras oraciones..",1
"@user parece, parece razonablemente jajajajaja  Bon dia. Egun on!",0
"Y los tres reyes magos llegaron con oro,incienso y mirra Melchoro Alan, Toledo vastadehuasquear y Ollanta nadinevagastar, de odebrechlen",2
Hace poquito me dieron las 12 uvas para las 12pm y ya sólo me quedan 5,1
Gracioso q se puedan acercar hasta los videos jaja,0
Se me a escapao un dragonite y arcanie sin nivel con bayas frambu y superball,2
tenía un mensaje directo y estaba,1
Que bonitos que son los zorros,0
@user De las impotencias más grandes. Entiende uno qué significa la resignación,2
"- Hola insomnio, cómo estás? - echale la culpa a la comida - ok",1
Me siento más ignorada que de costumbre lo bueno es que soy estudiante universitaria y en vez de lamentarme puedo aprovechar el tiempo,0
@user sigo siendo feo pero es que cuando me conociste no tenía el pelo rojo,2
@user La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.,1
Que buena vibra me transmite @user,0
"Alicante 36,5°C a la sombra. Que bien voy a estar los primeros días de clase.",2
Esta semana ha sido tan chachiosa que ya puedo decir que el verano se ha acabado de una manera decente  y lloro,1
"Buenos días, esta noche es noche buena, Feliz navidad para todos",0
Sin comenzar y ya el 2017 con malas noticias... No vamos a tener GoT este año,2
"@user @user @user @user Ah! No se, yo uso sickrage que no entiende de divisiones",1
"Viendo Looking, Queers as Folk y así, me doy cuenta que nunca he tenido un grupo de mejores amigos gays. ¿alguien me adopta?",0
"@user chiqui, chill con el colacao que me estás poniendo nerviosa con tanto grito de mayúscula",2
"40 min. tarde al brete, pero ya entrené y la gocé en el gym. Pobre la familia del mae que falleció en el accidente, les deseo mucha paz",1
@user Tengo la curiosa fortuna de que en estas semanas solo puede ver las etapas del finde,0
"@user te juro que no me acuerdo solo sé que alba hizo el vídeo inmitándole, no recuerdo absolutamente nada del original",2
"@user de hecho lo confirmo, los caminos y las casitas son las mismas",1
Buenas noches @user ya tenemos ganas de verte el miércoles 😻 te queremos!! sí te tengo abandonada jo  te echo de menos 💜,0
"@user esa palabra es de Yaco , asi le decia a Patricio y yo creo que el no es el mejor personalmente",2
Mi madre me deja ponerme rubia pero no el pelo morado,1
"@user Enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo",0
"Iba a decir otra cosa peero si digo lo que siento, me detienen",2
No he visto el nuevo episodio de #TWD,1
Es que me lo como de lo bonito que es,0
@user es triste que sea así. Y lo es,2
"Es increíble y tal pero no , no voy a ir al TH",1
"No puedo creer que en unas horas sere egresada!!! 21 años,2 carreras,estudios en europa,excelente trabajo Gracias Dios!",0
"@user dr que tratamiento,medicina natural..para las alergias como al aire acondionado, o agentes de este tipo..es una pesadilla",2
"—¿A dónde vas tan maquillada? —A una fiesta, mamá. —¿Eres el payaso? —¡MAMÁAAA! —JAJAJÁ, cállate y hazme reír o no vas. —Ok.",1
@user Amo los Lunes libres,0
"Llego a la casa a las 9:20 caminando, no hay comida, todos están dormidos, mañana tengo clases a las 8am, todo esta bien",2
Mis demonios internos me dicen tatuajillos pero mi corona me dice no,1
